# Expression Atlas version: 3.1
# Query: Genes matching: 'protein_coding (gene_biotype)', specifically expressed in any Organism part above the expression level cutoff: 0.5 in experiment E-MTAB-2836
# Timestamp: Wed, 15-Mar-2017 20:44:50
Gene ID	Gene Name	adipose tissue	adrenal gland	bone marrow	cerebral cortex	colon	duodenum	endometrium	esophagus	fallopian tube	gall bladder	heart	kidney	liver	lung	lymph node	ovary	pancreas	placenta	prostate gland	rectum	saliva-secreting gland	skeletal muscle tissue	small intestine	smooth muscle tissue	spleen	stomach	testis	thyroid gland	tonsil	urinary bladder	vermiform appendix	zone of skin
ENSG00000140044	JDP2	6	4	10	2	3	4	3	3	3	5	2	3	2	7	2	2	1	3	2	2	2	1	4	3	14	4	1	2	2	4	6	3
ENSG00000140057	AK7		1		0.5	0.8	0.5	0.9	0.6	10	1		2		2						0.6			0.5		1	1	5	1				2
ENSG00000140067	FAM181A				1					2																		13	0.9				
ENSG00000140090	SLC24A4			1	2										0.5	0.5										1		0.8				0.8	
ENSG00000140092	FBLN5	37	32	2	4	10	8	47	10	27	67	26	43	6	34	9	31	6	23	16	8	9	3	9	35	56	9	16	6	7	22	8	6
ENSG00000140093	SERPINA10													68																			
ENSG00000140104	C14orf79	0.6	2		2	1	0.9	3	1	9	2	0.5	2		3	0.6	3	1	0.9	3	1	1		0.6	2	1	2	9	6	0.6	1	0.8	3
ENSG00000140105	WARS	23	18	16	16	22	16	17	14	19	17	14	15	6	57	33	7	3	106	13	24	11	9	17	21	42	24	28	51	24	30	56	7
ENSG00000140107	SLC25A47													38																			
ENSG00000140153	WDR20	3	5	3	3	3	5	4	3	4	3	2	4	1	3	3	4	0.9	3	4	3	2	1	4	3	3	3	8	5	3	4	3	3
ENSG00000140157	NIPA2	8	13	11	11	18	16	11	12	9	15	5	11	5	11	17	7	3	12	11	18	9	4	15	12	13	12	10	14	21	16	18	7
ENSG00000140199	SLC12A6	5	3	14	8	4	5	6	8	4	5	3	12	1	6	8	4	0.6	3	3	5	2	2	7	4	9	6	22	8	8	7	11	6
ENSG00000140254	DUOXA1		1						24	2	2				11					3							1		23	8	5		25
ENSG00000140259	MFAP1	10	15	7	15	14	10	17	12	16	13	9	15	8	12	22	19	3	16	17	14	8	7	10	14	13	11	18	18	26	16	14	15
ENSG00000140262	TCF12	10	9	6	10	10	11	20	10	18	13	5	9	5	11	10	16	2	11	12	12	5	2	11	17	10	11	12	12	11	14	11	8
ENSG00000140263	SORD	1	8	2	3	6	6	4	7	6	8	2	34	71	2	2	2	1	1	89	6	3	0.6	9	3	2	10	3	87	5	8	3	8
ENSG00000140264	SERF2	27	35	34	15	35	25	22	16	29	20	24	24	14	25	38	20	8	34	38	31	29	10	28	20	29	34	21	19	37	27	32	20
ENSG00000140265	ZSCAN29	3	3	2	4	5	5	7	4	5	4	2	3	2	5	8	5	2	5	5	6	3	1	5	4	6	5	12	6	7	5	6	4
ENSG00000140274	DUOXA2								4		96																4		9	0.5	22	3	1
ENSG00000140279	DUOX2		0.5			2	0.9		6		181				0.9					0.6	4	0.6					10	0.9	48	2	53	14	3
ENSG00000140280	LYSMD2	4	9	4	12	4	7	5	3	6	6	2	4	5	7	14	4	2	4	5	4	2	3	6	5	11	6	6	3	12	6	11	2
ENSG00000140284	SLC27A2	2	3	3	1	12	8		1	7	2		84	73	1	0.6		1	13	4	13			11			2	0.8	3	1	2	2	0.8
ENSG00000140285	FGF7	10	3		1	4	1	13	5	6	31	3	2	0.5	7	6	6		9	8	6	2		2	15		3	1	3	2	20	17	0.9
ENSG00000140287	HDC	0.8		5		3	4	3	3	0.7	14				7	1				2	4			5	2	0.6	16	3		1	3	4	2
ENSG00000140297	GCNT3					39	29	0.6	2	1	22		2								33	3		26	1		7	1		2	1	4	
ENSG00000140299	BNIP2	16	11	31	6	10	10	17	11	10	14	10	8	8	17	17	12	2	12	12	12	4	5	11	16	18	9	9	9	17	15	18	11
ENSG00000140307	GTF2A2	8	11	10	7	12	8	9	8	9	8	8	7	4	8	11	9	2	10	10	11	8	5	8	9	8	8	46	8	11	9	12	5
ENSG00000140319	SRP14	83	107	89	79	81	65	119	72	119	89	87	87	41	80	97	113	19	77	112	73	55	41	70	84	77	68	69	99	84	106	88	49
ENSG00000140320	BAHD1	5	9	5	6	6	6	7	4	10	5	4	7	3	9	8	13	2	7	6	4	4	2	6	6	9	6	16	9	7	5	7	7
ENSG00000140323	DISP2		0.6		4	1	0.8														1			0.7			0.7	0.9	1				
ENSG00000140326	CDAN1	2	4	7	3	2	3	5	2	5	2	1	2	0.7	3	4	9	1	3	7	2	3	1	3	3	5	3	7	3	3	3	3	4
ENSG00000140332	TLE3	3	1	19	3	3	5	2	3	2	2	0.8	3	1	4	6	3	1	5	6	3	3		5	2	5	6	5	3	6	3	6	6
ENSG00000140350	ANP32A	9	7	25	16	15	13	13	9	16	11	13	14	9	15	29	12	3	19	17	17	6	5	14	11	21	16	5	12	27	15	20	7
ENSG00000140365	COMMD4	3	6	5	3	3	5	5	3	4	3	2	3	1	4	5	3	1	4	5	3	3	1	5	3	5	5	9	4	4	4	5	4
ENSG00000140367	UBE2Q2	14	18	23	12	13	6	19	14	13	17	12	11	2	14	13	15	4	15	22	13	9	5	8	21	15	12	18	23	11	22	13	11
ENSG00000140368	PSTPIP1	0.7	0.7	16	0.6	0.6	1	0.5	0.7	0.6	2				2	11			1	0.9	0.9	0.5		2		14	2	0.7	0.5	3	3	9	0.8
ENSG00000140374	ETFA	25	28	12	8	35	36	10	15	10	11	31	32	38	10	16	8	5	20	14	30	9	21	32	14	12	18	10	11	18	16	14	14
ENSG00000140379	BCL2A1			159	1	3	2	1	0.5	0.6	9			3	15	32		0.6	4	0.5	3	0.8		4	2	16	3		0.7	32	10	73	0.6
ENSG00000140382	HMG20A	4	6	2	8	5	4	9	4	6	6	6	5	4	6	9	9	1	7	5	6	3	3	5	6	13	5	9	6	9	6	6	5
ENSG00000140386	SCAPER	2	3	2	5	2	3	3	2	2	2	3	3	1	2	2	4	0.9	2	2	2	2	1	3	2	2	2	10	4	2	2	2	3
ENSG00000140391	TSPAN3	57	23	8	49	68	54	23	11	48	34	11	28	9	34	15	24	6	16	17	64	11	26	59	22	17	41	17	35	19	20	16	12
ENSG00000140395	WDR61	6	8	6	5	6	6	7	5	8	5	3	6	3	5	6	6	2	6	8	7	3	2	5	6	6	4	10	8	7	5	6	8
ENSG00000140396	NCOA2	5	7	12	8	8	8	9	11	8	8	6	9	8	8	9	12	2	8	9	8	6	2	9	6	9	8	14	9	9	10	9	9
ENSG00000140398	NEIL1	2	5	6	3	2	5	4	1	6	3	1	2	0.7	5	12	4	1	2	6	4	5	1	4	2	6	4	2	2	10	2	6	5
ENSG00000140400	MAN2C1	14	14	15	9	7	12	16	6	12	10	9	8	4	13	12	14	3	11	12	8	9	5	12	11	17	14	13	12	4	8	13	11
ENSG00000140403	DNAJA4	5	9	22	20	8	6	5	6	14	6	29	4	0.6	5	5	3	0.7	3	13	8	3	16	7	4	5	10	30	3	5	11	7	17
ENSG00000140406	MESDC1	6	4	5	2	6	3	3	2	2	3	1	4	1	4	4	2	1	4	3	3	1		3	2	8	5	0.9	1	3	3	5	1
ENSG00000140416	TPM1	29	13	3	8	39	35	104	67	28	48	379	13	5	16	9	19	6	18	110	48	10	325	46	189	14	15	5	14	4	91	38	4
ENSG00000140443	IGF1R	3	6	7	5	4	2	9	4	13	3	5	11		6	3	13	4	11	11	4	4	2	2	5	4	4	8	8	3	5	3	7
ENSG00000140450	ARRDC4	8	8	7	13	19	14	17	9	13	17	4	15	15	20	8	4	9	14	11	21	3	2	16	15	7	16	16	17	5	10	15	31
ENSG00000140451	PIF1		0.5	2		0.6	1		0.7		0.8				0.5	4			0.9	0.6	0.9			1	0.5	1	0.7	1		3	0.8	3	0.9
ENSG00000140455	USP3	3	3	13	1	7	6	6	4	5	6	2	4	3	5	7	6	2	3	5	7	4	0.7	6	4	8	7	4	5	7	6	7	7
ENSG00000140459	CYP11A1	0.5	277					0.8	3	2				0.8	0.5		10		26	0.5					0.7	0.9		21		1			
ENSG00000140463	BBS4	4	7	3	5	4	3	8	3	10	6	4	6	2	6	5	8	2	4	12	5	2	2	3	5	4	5	15	10	5	5	5	5
ENSG00000140464	PML	7	3	8	2	2	4	7	3	7	6	2	2	0.6	7	6	5	0.7	7	5	3	7	0.9	4	6	8	4	2	4	4	5	7	4
ENSG00000140465	CYP1A1													20										7							49		0.5
ENSG00000140470	ADAMTS17							0.9	0.8	0.7				0.7	0.6			0.6				1				0.6	0.7	2					0.9
ENSG00000140471	LINS1	2	2	2	2	2	2	3	2	2	3	0.9	1	0.8	2	7	3	0.6	2	2	3	1		2	2	4	2	3	3	3	3	4	3
ENSG00000140474	ULK3	8	17	8	15	13	24	11	24	16	11	9	13	3	12	20	7	5	7	15	14	12	7	31	9	24	14	12	12	12	11	13	38
ENSG00000140478	GOLGA6D																											1					
ENSG00000140479	PCSK6	0.5			5	3	1		1	0.8	0.6	3		11	0.6		1		5	0.6	3			2	0.5	16	2	3				0.5	1
ENSG00000140481	CCDC33									11					0.7													9					
ENSG00000140497	SCAMP2	13	15	15	7	28	30	13	27	27	17	7	16	5	23	22	9	6	25	17	33	25	3	31	15	27	32	15	17	24	18	19	20
ENSG00000140505	CYP1A2													253																			
ENSG00000140506	LMAN1L											1								15		1				6							
ENSG00000140511	HAPLN3	3	0.7	3	0.9	1	0.8	2	2	2	5	1			3	21	0.9		1	1	1	1		0.9	2	7	2	0.7	0.7	5	5	14	2
ENSG00000140519	RHCG				1				1556				32									4						0.5		293	2		
ENSG00000140521	POLG	10	9	11	8	9	11	9	9	9	10	6	6	3	12	17	8	3	12	8	10	6	6	11	9	16	9	9	7	14	11	15	14
ENSG00000140522	RLBP1				2																												
ENSG00000140525	FANCI	1	1	13	1	4	3	3	3	2	1		0.7	0.7	1	10	2		4	2	6	0.5		3	3	2	3	20	0.8	13	3	7	4
ENSG00000140526	ABHD2	11	25	11	25	16	31	14	9	18	34	15	15	41	31	11	17	12	7	30	14	5	1	26	13	18	42	18	12	10	22	15	8
ENSG00000140527	WDR93									4										1								8	1				
ENSG00000140534	TICRR			1		0.6	0.8	0.6	2							0.8			1		1			0.7				2		2		1	
ENSG00000140538	NTRK3	3	0.9		6			1		0.7			0.5		0.5					0.5		0.7			0.9			0.8			0.6		
ENSG00000140543	DET1	2	4	1	2	3	3	11	2	7	3	3	3	1	3	3	11	0.9	3	4	3	3	3	3	6	3	3	2	5	3	3	3	2
ENSG00000140545	MFGE8	29	23	1	7	8	5	33	11	46	25	67	8	0.8	15	17	39	2	22	25	9	5	13	6	38	9	5	11	7	10	23	12	14
ENSG00000140548	ZNF710	2	2	3	6	4	4	3	5	3	3	4	4	0.9	4	4	2	6	3	4	2	3	7	4	2	7	6	1	2	3	3	6	3
ENSG00000140553	UNC45A	10	9	7	4	7	7	11	11	11	7	4	8	2	9	9	12	3	10	13	6	7	1	7	11	8	7	7	8	8	10	8	16
ENSG00000140557	ST8SIA2				0.7							1																					
ENSG00000140563	MCTP2		1	5		6	3	0.8	1	3	3		0.9		3	3	0.9	0.6	6	3	6	2		3	0.6	9	2	0.8	3	3	3	4	1
ENSG00000140564	FURIN	22	10	53	9	18	18	10	14	19	17	12	17	34	29	10	9	21	43	28	9	76	6	21	7	24	22	7	32	8	19	31	17
ENSG00000140575	IQGAP1	27	22	17	7	46	18	50	50	35	38	8	19	6	45	37	24	5	38	23	40	24	2	23	51	36	31	10	36	37	42	45	46
ENSG00000140577	CRTC3	7	5	4	5	4	3	10	5	8	8	4	3	2	6	7	15	1	7	5	4	4	1	3	10	6	4	8	7	6	6	7	4
ENSG00000140598	EFL1	4	6	4	3	8	7	5	6	6	5	3	4	3	4	6	4	1	4	5	10	2	2	8	6	5	5	9	5	8	6	6	5
ENSG00000140600	SH3GL3				18				0.8	1			0.5		2													30					
ENSG00000140612	SEC11A	20	21	19	7	17	12	18	11	18	16	9	16	10	15	15	23	6	16	14	17	9	8	13	13	14	14	11	25	14	21	15	9
ENSG00000140623	SEPT12																											57					
ENSG00000140632	GLYR1	15	20	19	26	25	22	20	18	28	17	15	24	9	20	24	16	6	19	25	24	16	8	21	19	24	22	20	23	24	20	24	18
ENSG00000140650	PMM2	2	1	0.7	0.7	3	3	2	2	1	2	0.7	1	1	1	2	1	1	2	2	4	1		3	2	2	3	0.9	2	2	2	3	1
ENSG00000140675	SLC5A2												16															2					
ENSG00000140678	ITGAX	1	1	18	3	2	2	2	2	2	11	0.6	0.6	3	11	21	0.9	0.6	3	1	3	2		3	2	45	5	0.5	0.8	9	6	41	1
ENSG00000140682	TGFB1I1	7	3		0.5	4	4	28	10	12	7	4	2	0.5	6	2	8		8	14	4	3	0.8	5	28	7	3	2	2	1	11	7	1
ENSG00000140688	C16orf58	8	11	11	9	9	13	17	10	19	12	8	9	7	14	12	23	7	14	21	9	17	2	14	12	13	13	12	21	8	12	11	11
ENSG00000140691	ARMC5	1	2	8	2	1	2	1	1	1	1	0.8	1	1	2	2	2	0.6	2	2	0.6	2	1	2	0.9	2	2	2	1	0.6	1	2	2
ENSG00000140694	PARN	8	11	5	8	11	8	14	9	12	11	6	8	5	10	15	10	3	10	11	12	6	2	9	13	12	11	15	16	20	12	12	9
ENSG00000140718	FTO	5	9	1	13	3	2	7	3	7	5	4	5	2	5	3	7	1	4	5	4	3	2	2	8	4	3	2	7	4	5	4	4
ENSG00000140740	UQCRC2	42	41	28	36	69	78	37	44	39	31	102	49	28	23	35	37	8	29	31	72	26	78	65	37	29	36	20	35	45	45	30	30
ENSG00000140743	CDR2	8	8	7	5	8	14	9	6	5	11	3	11	5	9	13	8	2	7	9	9	4	0.7	11	12	10	7	41	28	10	15	11	4
ENSG00000140749	IGSF6	3	2	3	2	4	4	1	1	2	6	0.5	0.6	3	10	13	0.6		6	1	6	0.8		4	2	30	4	0.6	0.9	5	7	22	1
ENSG00000140750	ARHGAP17	7	6	5	2	6	7	6	5	7	8	5	3	2	7	14	6	2	9	4	7	3	2	8	6	17	5	9	4	12	6	9	7
ENSG00000140795	MYLK3									1		32	0.8										7					6					
ENSG00000140798	ABCC12																											4					
ENSG00000140807	NKD1	0.7	0.8		3	1	1	3	3	2	3		0.8		5	0.5	2		3	3	1			1	6	1	1	2			1	0.7	1
ENSG00000140829	DHX38	9	8	17	9	10	10	14	9	12	10	7	7	4	12	18	14	3	11	10	10	7	6	11	10	18	10	14	9	14	10	15	16
ENSG00000140830	TXNL4B	3	3	5	4	4	6	4	3	6	5	2	3	3	4	7	10	1	4	4	4	3	1	4	3	4	4	9	4	5	5	5	4
ENSG00000140832	MARVELD3					7	9		0.7	2	2		4	0.9	1			2	2	2	7	2		9			0.8		1	0.6	1		0.9
ENSG00000140835	CHST4		0.8							4	52			1		0.7		2												1			
ENSG00000140836	ZFHX3	4	3		1	2	1	3	1	3	3	1	2	1	3	0.8	2	0.7	4	5	2	2	1	1	4	2	2	1	6		3	1	1
ENSG00000140839	CLEC18B												8															2					
ENSG00000140848	CPNE2	8	2	10	7	5	1	5	3	8	5	3	3	0.8	11	2	2	0.5	7	3	6	2	1	4	6	5	1	5	4	3	5	4	3
ENSG00000140853	NLRC5	4	2	19	1	5	4	3	3	2	5	2	1	0.8	9	22	2		2	2	6	4	0.8	5	4	27	6	0.7	2	10	7	19	14
ENSG00000140854	KATNB1	2	4	7	7	3	4	4	4	8	2	2	2	0.7	5	4	3	1	3	3	2	3	1	3	2	5	5	18	3	3	3	4	8
ENSG00000140859	KIFC3	3	3		3	0.6	4	2	3	2	3	4	9	2	8	1	2	3	6	3	0.5	1		6	2	3	2	13	7	0.6	4	5	9
ENSG00000140873	ADAMTS18	0.5			0.5														13			0.8			0.6								
ENSG00000140876	NUDT7	4	5	0.5	2	3	3	3	2	4	3	8	4	7	2	3	3	0.7	1	2	4	2	0.8	3	3	2	1	3	4	4	2	2	3
ENSG00000140905	GCSH	17	14	3	29	11	6	10	8	13	9	10	45	30	6	5	14	2	20	17	8	10	13	5	8	3	6	6	54	7	9	8	4
ENSG00000140931	CMTM3	10	7	9	5	4	4	13	4	13	20	5	2	2	16	13	15	0.9	20	7	5	2	0.9	6	12	17	4	27	4	9	16	14	5
ENSG00000140932	CMTM2			4							1				1				0.5							4		387				4	
ENSG00000140937	CDH11	2	3		5	2	2	18	1	3	11	2	2		14	5	42		27	5	3	1		2	13	21	2	2	0.9	3	14	7	1
ENSG00000140939	NOL3	10	12		3	4	3	5	7	5	6	9	4	2	10	1	3	2	7	20	6	8	18	3	4	3	9	2	7	2	4	3	24
ENSG00000140941	MAP1LC3B	35	29	67	34	17	9	23	16	16	22	23	17	10	18	18	16	4	26	15	18	12	18	12	23	17	14	25	23	20	23	16	18
ENSG00000140943	MBTPS1	15	14	9	10	14	10	19	10	22	16	11	12	4	16	14	21	4	14	16	15	12	2	11	18	15	13	11	24	13	17	13	12
ENSG00000140945	CDH13	5	0.7		13	1	0.5	14	2	2	2	11	1		5	0.5	0.8		2	1	1		6	0.7	7	1		0.7	1	0.9	2	1	6
ENSG00000140948	ZCCHC14	6	10	2	9	8	12	10	7	9	10	4	9	5	10	5	15	3	6	6	7	5	3	12	7	5	7	47	9	3	7	6	9
ENSG00000140950	TLDC1	2	1		1	2	2	3	5	2	2	0.8	2		2	2	3		6	2	2	0.9		3	2	2	2	2	2	2	4	2	3
ENSG00000140955	ADAD2				0.5																							15					0.5
ENSG00000140961	OSGIN1	2	3		0.5	1	11		2	0.7	3	0.5	2	14	2		0.8	0.8	0.5	1	0.6	0.6	1	7		2	2	3	2		0.8	2	
ENSG00000140968	IRF8	9	2	18	2	8	19	3	2	3	9	0.7	1	4	9	108	0.9		4	2	11	2		17	2	60	8	2	1	81	11	40	2
ENSG00000140983	RHOT2	8	12	16	8	11	17	8	5	8	8	8	10	3	10	18	8	4	12	16	4	11	5	15	5	22	14	13	7	5	7	13	8
ENSG00000140986	RPL3L			0.5								37						0.8					189					3					
ENSG00000140987	ZSCAN32	0.5	0.6		0.5	0.9	0.8	1	0.7	1	0.8		0.6		0.7	1	0.9		0.6	0.7	0.9			0.7	0.8	0.9	0.7	1	1	1	0.8	0.8	0.8
ENSG00000140988	RPS2	151	174	512	62	252	233	166	263	379	166	121	85	49	176	485	772	178	267	224	161	223	157	213	133	372	284	95	207	353	303	303	440
ENSG00000140990	NDUFB10	43	32	24	30	49	49	23	20	32	19	88	53	28	28	26	24	13	27	36	42	37	192	45	26	28	38	28	21	30	19	26	16
ENSG00000140992	PDPK1	4	5	4	8	7	6	5	5	8	5	4	7	1	6	7	6	2	5	6	7	5	2	8	5	6	6	8	8	7	5	6	6
ENSG00000140993	TIGD7	0.6	1		1		0.5	2	0.7	2	1	0.9	0.8		0.9	1	3		0.8	2	0.5	0.6		0.6	1	1	0.6	3	2	0.8	0.7	0.8	0.7
ENSG00000140995	DEF8	7	7	10	11	4	6	7	6	9	7	5	6	0.9	9	21	10	3	6	8	5	7	2	6	6	12	6	4	7	19	7	13	10
ENSG00000141002	TCF25	10	15	17	17	11	16	15	12	17	16	9	9	6	15	20	20	5	17	16	10	12	5	15	12	20	16	20	23	12	16	16	16
ENSG00000141012	GALNS	2	2	5	1	2	3	2	1	4	3	1	2	0.8	3	2	1		3	2	1	1		4	2	3	2	5	2	1	3	3	3
ENSG00000141013	GAS8	2	4	0.6	3	2	2	3	2	8	4	4	5	0.9	4	2	6	1	1	4	2	3	2	1	3	2	3	8	7	1	2	2	2
ENSG00000141026	MED9	2	3	3	4	2	3	3	2	3	2	4	3	2	2	2	3	0.7	2	3	2	3	2	3	2	3	3	4	3	2	2	2	2
ENSG00000141027	NCOR1	7	7	8	8	13	14	12	9	10	9	5	10	7	9	11	11	3	9	9	13	5	5	12	10	10	13	13	13	11	11	10	11
ENSG00000141030	COPS3	13	16	51	19	16	14	18	20	14	13	16	12	8	12	19	11	8	18	16	19	12	25	14	18	15	13	53	15	27	17	21	15
ENSG00000141034	GID4	4	4	1	4	2	3	5	7	5	3	4	4	2	4	4	5	1	4	5	3	4	5	3	6	4	2	14	5	4	5	3	7
ENSG00000141040	ZNF287	2	2		4	1	0.7	2	1	3	1	2	2		2	2	4	0.5	0.8	2	2	0.8	0.7	0.8	2	2	1	3	3	2	2	2	2
ENSG00000141052	MYOCD	2	0.9			3	2	10	9	3	4	7			2		2		3	6	3			3	12	0.5	2	2			8	4	
ENSG00000141068	KSR1	4	4	4	4	2	2	8	5	4	6	1	2		5	4	4	5	11	2	2	0.7	3	3	5	6	2	5	6	3	4	6	6
ENSG00000141076	UTP4	6	4	7	6	6	4	7	7	8	6	3	16	3	4	6	7	2	5	5	6	3	4	3	7	5	4	14	8	9	6	7	6
ENSG00000141084	RANBP10	5	10	18	4	5	5	9	6	12	7	4	4	3	9	7	8	2	6	6	6	4	4	5	7	9	4	8	6	7	6	6	10
ENSG00000141086	CTRL																	6															
ENSG00000141096	DPEP3			0.9																						1		32					
ENSG00000141098	GFOD2	2	3	4	5	4	3	3	6	4	3	1	3	3	4	3	2	0.7	5	3	3	2	0.8	3	3	5	3	4	4	4	4	3	5
ENSG00000141101	NOB1	14	19	12	7	12	16	17	18	28	13	6	10	6	10	20	32	10	14	12	13	11	4	11	13	16	14	9	23	21	18	14	19
ENSG00000141127	PRPSAP2	3	7	4	9	6	8	8	4	8	5	4	6	3	6	18	8	1	4	6	7	3	0.9	6	5	6	6	11	8	15	5	8	5
ENSG00000141161	UNC45B											51			0.6								46			1							
ENSG00000141179	PCTP	4	2	2	1	8	5	2	2	3	3	2	6	12	5	2	3	0.8	7	3	7	2	1	5	3	4	4	5	2	3	5	4	1
ENSG00000141198	TOM1L1	1	4		2	8	22	3	4	8	4	0.9	13	10	4	1	1	3	2	7	7	4		12	2	0.8	10	4	12	2	3	2	5
ENSG00000141200	KIF2B																											84					
ENSG00000141219	C17orf80	5	7	1	6	5	6	11	5	9	6	6	6	3	6	8	10	1	7	8	6	4	5	5	8	7	7	19	10	8	8	6	5
ENSG00000141232	TOB1	26	195	37	16	36	38	21	57	40	41	19	33	47	29	13	40	42	9	62	39	32	39	32	14	13	44	22	70	13	49	18	29
ENSG00000141252	VPS53	2	2	2	5	2	2	2	2	2	2	0.9	2	0.7	2	2	2	0.6	2	2	2	1	0.9	2	2	2	2	3	3	2	2	2	3
ENSG00000141255	SPATA22																											89					
ENSG00000141258	SGSM2	5	8	7	16	4	6	7	7	8	8	5	5	1	11	9	7	2	7	16	4	10	3	8	7	14	8	9	8	4	8	9	9
ENSG00000141279	NPEPPS	9	13	6	16	12	11	14	26	13	12	7	9	3	10	11	13	3	12	14	14	6	11	12	14	10	10	12	9	12	12	12	17
ENSG00000141293	SKAP1	0.8	2	3		2	2	3	0.8	12	2		5	5	3	17	0.5	1		0.5	2	2		3	0.7	7	3	7	0.5	16	4	7	
ENSG00000141294	LRRC46							1		40					3											0.6		30	1				
ENSG00000141295	SCRN2	35	7	4	5	8	19	10	5	15	5	9	31	6	10	8	11	3	9	11	5	11	6	14	6	15	10	5	12	4	6	6	8
ENSG00000141298	SSH2	6	2	6	4	4	2	2	3	2	3	3	3	0.8	7	13	1	0.8	4	1	4	1	8	3	4	10	2	6	3	11	4	13	3
ENSG00000141314	RHBDL3		3		4			0.5		1		0.5					1			0.7					0.5			1			0.7		
ENSG00000141316	SPACA3																	3										24					
ENSG00000141337	ARSG	1	2	1	1	0.9	0.7	2	2	3	1	2	1		1	2	3		2	1	1	1	0.5	0.7	1	3	1	1	4	2	1	2	2
ENSG00000141338	ABCA8	16	18		7	9	4	10	4	10	11	10	5	8	12	0.7	27	0.9	3	4	11	5	2	7	4	7	8	13	2	1	6	1	3
ENSG00000141349	G6PC3	8	10	3	8	5	7	5	4	12	7	5	7	0.6	8	5	5	3	7	11	5	6	3	5	6	7	6	9	13	4	7	6	2
ENSG00000141367	CLTC	31	43	26	72	56	28	30	31	32	42	17	46	22	31	32	24	7	52	35	51	19	5	30	40	31	38	32	50	35	38	38	33
ENSG00000141371	C17orf64																											62					
ENSG00000141376	BCAS3	2	2	0.8	3	1	1	2	1	4	2	1	2	1	2	1	2	0.6	2	2	1	1	1	1	2	2	1	4	2	1	2	1	2
ENSG00000141378	PTRH2	1	4	2	3	3	2	3	2	2	2	0.8	2	2	2	3	3	0.6	2	3	4	1	0.8	2	3	3	2	4	2	3	2	3	2
ENSG00000141380	SS18	12	25	11	9	12	10	20	15	20	20	9	14	10	15	24	28	3	18	19	14	8	1	12	17	16	15	17	22	23	18	18	22
ENSG00000141384	TAF4B	1	3	5	2	2	1	2	2	3	1	0.6	2		0.9	5	5	0.6	3	1	2	1		1	2	3	2	8	2	5	2	4	3
ENSG00000141385	AFG3L2	8	10	9	10	19	27	10	12	9	8	20	20	7	8	9	8	3	8	10	19	7	16	19	8	7	11	9	15	11	10	10	12
ENSG00000141391	PRELID3A	0.8	0.7	0.5	2			2		0.8	0.7				0.6	0.7	0.9		0.8	1					1	0.7	0.5	0.8	0.5		0.5	0.5	
ENSG00000141401	IMPA2	4	2	7	1	12	6	3	28	4	7	2	37	2	9	2	3	27	10	5	8	3	19	8	4	4	19	2	7	2	4	4	34
ENSG00000141404	GNAL	2	0.5		6	1	0.5	2	2	1	2		1		0.7	2	1		1	3	0.9	1	2	0.7	2	0.9	0.8	2	3	2	3	1	3
ENSG00000141424	SLC39A6	20	24	7	23	11	8	50	12	49	24	7	20	6	16	15	34	8	24	124	10	17	3	7	21	12	15	18	32	24	45	21	47
ENSG00000141425	RPRD1A	7	16	3	19	8	7	12	9	12	8	7	9	4	8	7	8	3	6	13	8	7	7	6	8	8	8	12	13	7	10	7	8
ENSG00000141428	C18orf21	3	5	14	4	3	4	4	3	4	4	3	4	2	4	7	5	2	4	4	4	4	3	4	4	5	4	14	4	6	6	5	4
ENSG00000141429	GALNT1	17	15	13	14	32	31	17	44	16	22	11	10	14	17	20	12	5	29	20	32	21	8	35	19	17	21	14	20	33	62	22	36
ENSG00000141431	ASXL3				1					0.8	0.5		0.6				2				0.6							3	0.5				
ENSG00000141433	ADCYAP1				4	1		2	0.9		5							1			0.9			0.7	0.5			2		0.5	2	10	
ENSG00000141434	MEP1B					3	187							4							1			274									
ENSG00000141437	SLC25A52																											8					
ENSG00000141441	GAREM1	4	4		6	4	3	1	4	3	2	3	9	2	3		2	7	2	2	3	4	0.7	3	2	1	6	2	1	1	6	1	6
ENSG00000141446	ESCO1	3	4	10	4	6	6	7	7	6	7	3	5	3	5	9	7	2	7	7	6	4	2	6	5	7	7	23	9	9	8	7	6
ENSG00000141447	OSBPL1A	17	10	4	28	8	6	19	9	12	8	10	11	2	8	3	9	2	3	8	8	10	16	6	11	4	5	6	11	2	9	4	6
ENSG00000141448	GATA6	1	30			9	16	7	0.5	18	11	17	1	5	10	2	33	4	4	3	9			14	9	9	37	3	2		6	2	
ENSG00000141449	GREB1L	2	0.5		0.7							1		0.6			2		0.7	1			1					4	2				
ENSG00000141452	C18orf8	6	9	22	6	8	11	8	8	8	9	4	7	6	11	17	7	2	7	7	8	6	2	12	8	13	10	16	7	14	10	12	6
ENSG00000141456	PELP1	5	6	4	9	4	5	7	6	10	5	5	5	2	6	8	10	2	7	8	4	5	6	5	5	9	6	16	7	5	5	8	7
ENSG00000141458	NPC1	5	17	3	12	4	4	5	5	3	5	2	3	2	9	6	5	0.9	8	4	4	8	0.7	5	6	6	5	7	3	6	4	6	6
ENSG00000141469	SLC14A1	0.8	0.8	5	5	0.5	0.8				8	4	3		3	1				29	0.8	0.8	0.7	0.8		1	0.6		2	0.7	18	0.6	
ENSG00000141480	ARRB2	7	11	68	13	8	16	6	3	7	11	3	4	6	21	20	4	1	10	4	10	3	1	14	7	35	8	3	3	12	11	48	4
